filename,recording_id,start_time,end_time,duration,low_freq,high_freq,Call-Type,Behavioural_context,Combination
opp_394_ro.wav,1244,1.805753549,3.568406961,1.762653412,32.8125,1974.609375,Roar,Competition,Single
opp_396_ro.wav,1031,1.174634741,2.585648784,1.411014043,35.22949219,1962.939453,Roar,Competition,Single
opp_787_ro.wav,906,2.85889061,6.16842714,3.30953653,35.37597656,1952.612305,Roar,Separation,Combination
opp_825_ro.wav,3,2.396295434,3.439074119,1.042778685,35.4296875,1978.691406,Roar,Competition,Single
opp_405_ro.wav,69,3.90051375,7.618938274,3.718424524,36.84082031,1983.691406,Roar,Competition,Single
opp_777_ro.wav,35,1.88468403,3.507501047,1.622817017,37.6953125,1947.485352,Roar,Competition,Single
opp_628_ro.wav,451,2.39506895,3.390004365,0.994935415,38.35449219,1943.041992,Roar,Competition,Single
opp_791_ro.wav,1080,1.575698318,4.017459269,2.441760951,38.79394531,1983.886719,Roar,Competition,Single
opp_593_ro.wav,493,2.561333712,4.877928636,2.316594924,39.40429688,1976.074219,Roar,Competition,Single
opp_426_ro.wav,1079,2.022708854,3.828545706,1.805836852,40.625,1988.964844,Roar,Competition,Single
opp_808_ro.wav,1224,2.167924619,3.024985755,0.857061136,41.015625,1964.038086,Roar,Competition,Single
opp_380_ro.wav,819,2.451296929,4.040427646,1.589130717,41.9921875,1963.598633,Roar,Competition,Single
opp_861_ro2.wav,85,1.629773663,2.768175999,1.138402336,42.06542969,1967.895508,Roar,Competition,Single
opp_640_ro.wav,784,3.604157372,4.030527845,0.426370473,42.74902344,1935.620117,Roar,Nursing,Combination
opp_407_ro.wav,194,2.151166787,4.568442528,2.417275741,43.65234375,1959.570313,Roar,Competition,Combination
opp_813_ro.wav,43,3.147797071,3.902032282,0.754235211,44.45800781,1954.589844,Roar,Competition,Single
opp_372_ro.wav,234,2.140266823,4.173708312,2.033441489,44.921875,1970.043945,Roar,Competition,Single
opp_434_ro.wav,1104,2.565689577,4.029368828,1.463679251,46.77734375,1960.888672,Roar,Competition,Single
opp_760_ro.wav,1226,1.641768481,2.812758176,1.170989695,47.02148438,1979.492188,Roar,Competition,Single
opp_411_ro.wav,406,1.992172147,2.650873721,0.658701574,50.41503906,1942.1875,Roar,Competition,Single
opp_460_ro1.wav,520,0.76654903,3.712769812,2.946220782,51.68457031,1969.238281,Roar,Competition,Single
opp_745_ro.wav,543,2.106347504,3.578376073,1.472028569,54.27246094,1953.857422,Roar,Competition,Single
opp_331_ro.wav,376,2.6569502,3.346179047,0.689228847,57.44628906,1937.133789,Roar,Competition,Single
opp_745_ro.wav,544,3.830184282,5.416569813,1.586385531,58.32519531,1955.395508,Roar,Competition,Single
opp_430_ro.wav,911,2.410432687,3.73135587,1.320923183,59.54589844,1934.326172,Roar,Competition,Single
opp_667_ro.wav,296,1.083044164,1.853543086,0.770498922,62.93945313,1964.672852,Roar,Competition,Single
opp_526_trumpet1.wav,936,1.521623318,3.962098497,2.440475179,37.86621094,1990.234375,Trumpet,Competition,Single
opp_740_ro.wav,788,0.992087939,4.710455724,3.718367785,66.62597656,1953.540039,Roar,Competition,Single
opp_873_ru2.wav,768,3.581419455,3.860566448,0.279146993,68.75,1898.974609,Roar,Competition,Combination
opp_722_ro.wav,12,1.527004467,3.011240466,1.484235999,69.11621094,1957.763672,Roar,Competition,Single
opp_433_ro.wav,141,3.340645857,4.723572451,1.382926594,71.26464844,1978.125,Roar,Competition,Single
opp_409_ro.wav,104,0.754131393,1.026994644,0.272863251,71.77734375,1892.675781,Roar,Nursing,Combination
opp_601_ro1.wav,965,0.587602504,4.359656341,3.772053837,72.4609375,1984.570313,Roar,Competition,Single
opp_601_ro1.wav,966,5.300678283,6.374169808,1.073491525,72.8515625,1992.06543,Roar,Competition,Single
opp_695_ro.wav,922,2.377468772,4.130795921,1.753327149,74.12109375,1963.110352,Roar,Competition,Single
opp_633_ru.wav,427,12.64209892,13.85420769,1.21210877,74.43847656,1965.649414,Roar,Unknown,Combination
opp_460_ro.wav,377,1.141074204,1.48975434,0.348680136,78.24707031,1943.237305,Roar,Competition,Single
opp_612_ro1.wav,1164,0.057176696,1.56264224,1.505465544,78.27148438,1965.014648,Roar,Competition,Single
opp_460_ro.wav,378,2.437612663,3.656976214,1.219363551,78.58886719,1956.958008,Roar,Competition,Single
opp_393_ro.wav,319,1.841874909,2.199670361,0.357795452,78.78417969,1973.4375,Roar,Competition,Combination
opp_663_ro.wav,437,1.94667915,3.870579962,1.923900812,82.15332031,1976.245117,Roar,Competition,Combination
opp_484_ro.wav,897,1.641891653,3.879627217,2.237735564,83.30078125,1956.933594,Roar,Competition,Single
opp_579_ro.wav,682,1.541149883,3.736395921,2.195246038,84.30175781,1946.313477,Roar,Competition,Single
opp_739_ro1.wav,567,1.158448309,2.670931635,1.512483326,84.52148438,1994.091797,Roar,Competition,Single
opp_732_ro.wav,284,2.451253892,4.380702396,1.929448504,85.05859375,1958.276367,Roar,Competition,Combination
opp_492_ro.wav,1001,1.063740886,3.276076847,2.212335961,85.27832031,1980.688477,Roar,Competition,Single
opp_583_ro.wav,557,4.475810349,6.518198326,2.042387977,85.71777344,1957.69043,Roar,Unknown,Combination
opp_728_ro2.wav,398,1.163888364,3.370337699,2.206449335,86.96289063,1901.318359,Roar,Competition,Single
opp_509_ru2.wav,874,6.392255562,7.127451042,0.73519548,88.62304688,1957.763672,Roar,Separation,Single
opp_612_ro1.wav,1165,3.001307904,5.788156331,2.786848427,89.89257813,1999.99,Roar,Competition,Single
opp_400_ro2.wav,109,6.984055366,8.201700293,1.217644927,92.48046875,1966.674805,Roar,Separation,Combination
opp_858_ro.wav,7,0.946143606,1.901884053,0.955740447,94.82421875,1962.5,Roar,Competition,Single
opp_721_ro2.wav,453,2.28131417,3.725514219,1.444200049,95.06835938,1972.387695,Roar,Competition,Single
opp_815_ro.wav,446,1.463659403,1.884622012,0.420962609,96.484375,1749.804688,Roar,Nursing,Single
opp_480_trumpet1.wav,1116,1.426993508,2.147457296,0.720463788,92.578125,1985.15625,Trumpet,Competition,Single
opp_861_ro1.wav,10,4.429596151,5.405529583,0.975933432,98.95019531,1974.780273,Roar,Competition,Single
opp_873_ru2.wav,770,5.595372183,5.895239707,0.299867524,99.31640625,1460.27832,Roar,Competition,Combination
opp_392_ro.wav,841,2.917956615,4.729057084,1.811100469,100.6347656,1964.208984,Roar,Competition,Single
opp_354_ro.wav,70,2.168091534,3.206606295,1.038514761,101.3183594,1987.866211,Roar,Nursing,Single
opp_355_ro.wav,692,2.376152938,3.119518053,0.743365115,102.4169922,1957.03125,Roar,Competition,Single
opp_678_ro.wav,809,1.573498867,3.506624049,1.933125182,103.1494141,1945.043945,Roar,Competition,Single
opp_875_ro.wav,1229,3.088794936,5.506018367,2.417223431,106.0302734,1956.958008,Roar,Competition,Single
opp_502_ro.wav,1052,2.213808764,4.507987788,2.294179024,107.4462891,1959.814453,Roar,Competition,Single
opp_339_ro.wav,180,4.744089275,5.888658042,1.144568767,107.5195313,1999.99,Roar,Separation,Combination
opp_601_ro2.wav,886,0.889155243,1.284371172,0.395215929,107.9833984,1976.538086,Roar,Competition,Combination
opp_779_ro.wav,304,1.366393609,2.143906635,0.777513026,108.4228516,1895.947266,Roar,Separation,Combination
opp_725_ro.wav,1002,1.983216037,3.743233801,1.760017764,109.1552734,1983.764648,Roar,Competition,Single
opp_615_ro.wav,729,1.240469458,4.763306053,3.522836595,110.3515625,1937.133789,Roar,Competition,Single
opp_721_ro1.wav,380,3.819894696,6.097080002,2.277185306,111.5234375,1966.845703,Roar,Competition,Single
opp_721_ro.wav,865,1.575141868,4.301760433,2.726618565,112.2070313,1936.71875,Roar,Competition,Single
opp_532_ro.wav,670,7.179401715,7.680224211,0.500822496,112.4511719,1968.676758,Roar,Competition,Single
opp_747_ro.wav,469,3.97010049,4.688978769,0.718878279,114.0625,1977.490234,Roar,Competition,Single
opp_739_ro.wav,1186,5.179853387,6.216717472,1.036864085,117.0898438,1972.802734,Roar,Competition,Combination
opp_612_ro2.wav,1238,0.028463571,0.701392552,0.672928981,117.2119141,1918.286133,Roar,Competition,Single
opp_547_ro.wav,1173,1.339535908,2.819892342,1.480356434,118.3349609,1950.952148,Roar,Nursing,Single
opp_857_ro.wav,872,0.660464073,1.753955966,1.093491893,119.3603516,1932.15332,Roar,Competition,Single
opp_503_ro.wav,388,6.020470715,6.790544159,0.770073444,119.6777344,1898.828125,Roar,Competition,Combination
opp_360_ro.wav,208,2.612166862,4.777003041,2.164836179,120.8496094,1976.635742,Roar,Competition,Single
opp_784_ro.wav,142,1.155120912,3.186179024,2.031058112,121.4111328,1979.492188,Roar,Competition,Combination
opp_734_ro.wav,558,1.351706785,4.130116774,2.778409989,121.9482422,1958.59375,Roar,Competition,Single
opp_526_trumpet.wav,945,1.39229664,4.990757636,3.598460996,22.4609375,1982.104492,Trumpet,Competition,Single
opp_612_ro1.wav,1166,7.236445177,8.201075411,0.964630234,122.0214844,1970.874023,Roar,Competition,Single
opp_455_ro.wav,1151,1.718739735,2.174421947,0.455682212,123.9746094,1666.040039,Roar,Competition,Single
opp_468_ro.wav,182,5.106741294,5.515346413,0.408605119,124.2919922,1982.739258,Roar,Competition,Single
opp_601_ro2.wav,888,1.686661944,3.540931261,1.854269317,125.2441406,1973.4375,Roar,Competition,Combination
opp_671_ro.wav,414,1.843397396,4.091038529,2.247641133,125.4882813,1982.03125,Roar,Competition,Combination
opp_877_ro.wav,1045,5.180091379,7.371499732,2.191408353,126.2695313,1981.054688,Roar,Competition,Single
opp_603_ro2.wav,1027,2.926465358,3.536198079,0.609732721,126.8798828,1782.666016,Roar,Nursing,Single
opp_612_ro2.wav,1239,1.946919153,5.07055068,3.123631527,127.2949219,1965.234375,Roar,Competition,Single
opp_362_ro.wav,140,3.285957278,4.507593461,1.221636183,127.5146484,1977.832031,Roar,Competition,Single
opp_676_ro.wav,714,2.311056171,3.233033899,0.921977728,128.0029297,1927.807617,Roar,Unknown,Single
opp_500_ro.wav,1139,2.179030948,3.700912577,1.521881629,128.515625,1962.231445,Roar,Competition,Single
opp_415_ro.wav,176,2.812008481,5.891482349,3.079473868,129.8095703,1990.795898,Roar,Competition,Single
opp_328_ro.wav,683,2.928745978,4.904429202,1.975683224,130.078125,1981.90918,Roar,Competition,Single
opp_731_ro.wav,775,1.142483082,5.953776136,4.811293054,133.8623047,1954.736328,Roar,Competition,Combination
opp_723_ro.wav,804,1.274586397,3.119110486,1.844524089,133.9111328,1938.256836,Roar,Competition,Combination
opp_721_ro3.wav,443,2.781464541,5.280540657,2.499076116,135.15625,1947.119141,Roar,Competition,Single
opp_390_ro.wav,715,2.746766032,4.135930301,1.389164269,137.8173828,1960.375977,Roar,Competition,Single
opp_872_trumpet1.wav,1209,1.623920868,2.181834559,0.557913691,196.6064453,1979.6875,Trumpet,Affiliation,Single
opp_861_ro1.wav,9,1.867258647,3.237837257,1.37057861,138.0126953,1981.201172,Roar,Competition,Single
opp_728_ro1.wav,474,1.26179107,3.441260314,2.179469244,138.7695313,1947.827148,Roar,Competition,Combination
opp_436_trumpet.wav,630,2.039841484,2.575011064,0.53516958,38.74511719,1979.223633,Trumpet,Affiliation,Single
opp_834_trumpet.wav,111,1.728347208,2.107211781,0.378864573,35.79101563,1979.199219,Trumpet,Anti-Predator,Single
opp_465_ro.wav,970,2.713899315,5.374730068,2.660830753,140.1123047,1934.25293,Roar,Competition,Combination
opp_484_ro1.wav,546,2.367001005,5.203258487,2.836257482,140.3564453,1991.430664,Roar,Competition,Combination
opp_863_ro.wav,716,2.334282881,4.909315538,2.575032657,142.0654297,1999.99,Roar,Competition,Combination
opp_536_ro.wav,1154,2.229529368,3.801251501,1.571722133,142.3339844,1967.30957,Roar,Unknown,Combination
opp_879_trumpet1.wav,842,2.169848766,2.89148391,0.721635144,78.68652344,1978.662109,Trumpet,Anti-Predator,Single
opp_482_ro.wav,1208,2.70413595,4.827671811,2.123535861,142.7246094,1978.271484,Roar,Competition,Single
opp_752_ro.wav,765,0.952419584,2.026454954,1.07403537,143.2373047,1912.597656,Roar,Competition,Single
opp_601_ro1a.wav,482,1.232405673,4.229922096,2.997516423,144.5800781,1993.237305,Roar,Competition,Single
opp_664_ro.wav,732,2.853788804,5.191536578,2.337747774,144.8730469,1956.616211,Roar,Competition,Combination
opp_385_ro.wav,436,2.186175299,3.265234946,1.079059647,145.8496094,1974.438477,Roar,Competition,Single
opp_523_ro2.wav,934,3.242818,5.130946252,1.888128252,145.8496094,1977.880859,Roar,Separation,Combination
opp_878_trumpet.wav,1243,3.339059862,5.151854745,1.812794883,0.341796875,1977.319336,Trumpet,Affiliation,Single
opp_780_ro.wav,580,1.736674645,6.248570501,4.511895856,146.6064453,1978.833008,Roar,Competition,Single
opp_854_ro.wav,27,3.829519237,5.600755436,1.771236199,146.9238281,1884.301758,Roar,Separation,Combination
opp_753_ru.wav,1242,3.361633133,3.705234213,0.34360108,147.2412109,1954.931641,Roar,Separation,Combination
opp_621_trumpet.wav,624,2.90059246,3.378859974,0.478267514,78.88183594,1977.075195,Trumpet,Anti-Predator,Single
opp_586_ro.wav,773,1.965668366,5.081234569,3.115566203,147.9492188,1948.144531,Roar,Competition,Combination
opp_651_ro.wav,276,1.805566482,3.2220166,1.416450118,148.4863281,1961.865234,Roar,Competition,Single
opp_844_ro.wav,280,3.049862897,5.243021284,2.193158387,148.5595703,1919.970703,Roar,Competition,Single
opp_867_ro.wav,1246,2.296768507,3.820216144,1.523447637,148.6572266,1967.773438,Roar,Logistics,Combination
opp_353_ro.wav,1053,2.464405769,3.296848798,0.832443029,150.2685547,1955.395508,Roar,Competition,Single
opp_772_ro.wav,1245,2.032450031,4.915340696,2.882890665,150.5371094,1964.575195,Roar,Competition,Single
opp_383_ro.wav,60,3.208748804,4.962109784,1.75336098,151.3916016,1951.220703,Roar,Competition,Combination
opp_658_trumpet.wav,541,1.884920119,2.421651507,0.536731388,72.14355469,1976.318359,Trumpet,Competition,Single
opp_513_ro.wav,615,2.281539446,2.743617343,0.462077897,152.734375,1949.658203,Roar,Competition,Single
opp_648_ro.wav,1221,1.665467744,2.652620646,0.987152902,152.9052734,1982.714844,Roar,Competition,Combination
opp_758_ru3a.wav,174,0.027880082,2.216676701,2.188796619,153.0029297,1920.776367,Roar,Separation,Combination
opp_632_ro.wav,281,1.956920846,3.28632093,1.329400084,153.0273438,1958.178711,Roar,Competition,Single
opp_447_ro.wav,1172,4.086374378,5.241756786,1.155382408,153.2714844,1918.530273,Roar,Competition,Combination
opp_847_ro.wav,764,2.995016896,4.547406693,1.552389797,153.6376953,1923.144531,Roar,Competition,Single
opp_399_ro.wav,497,2.5892751,5.033582419,2.444307319,154.4921875,1958.47168,Roar,Competition,Combination
opp_635_ro.wav,1212,3.440178828,5.367575946,1.927397118,155.1757813,1976.025391,Roar,Separation,Combination
opp_847_ro.wav,763,1.187417756,2.607859953,1.420442197,155.8837891,1919.970703,Roar,Competition,Single
opp_585_ro.wav,282,2.170043097,4.109636449,1.939593352,156.0546875,1953.540039,Roar,Competition,Single
opp_872_ro2.wav,353,3.102824054,5.246484798,2.143660744,156.640625,1981.469727,Roar,Affiliation,Combination
opp_427_ro.wav,344,2.024353168,3.190089909,1.165736741,157.2265625,1976.123047,Roar,Competition,Single
opp_489_ro.wav,246,2.513099992,3.781136671,1.268036679,157.7880859,1960.302734,Roar,Competition,Single
opp_387_ro1.wav,432,2.138768253,4.005729982,1.866961729,158.3007813,1939.72168,Roar,Separation,Combination
opp_709_ro.wav,851,3.214375625,4.165635703,0.951260078,159.5947266,1950.732422,Roar,Competition,Single
opp_425_ro.wav,601,1.904624597,3.183092426,1.278467829,159.7412109,1969.40918,Roar,Competition,Combination
opp_626_ro1.wav,718,1.294352168,3.173566757,1.879214589,161.4746094,1966.333008,Roar,Competition,Single
opp_542_trumpet.wav,144,2.782136737,3.640611073,0.858474336,13.64746094,1974.584961,Trumpet,Affiliation,Single
opp_446_ro.wav,606,3.361681043,5.758345201,2.396664158,162.7929688,1970.605469,Roar,Separation,Combination
opp_567_ro.wav,679,5.704522322,7.597835323,1.893313001,163.1347656,1983.374023,Roar,Separation,Combination
opp_726_ro.wav,537,1.409383874,2.474215817,1.064831943,163.7451172,1946.484375,Roar,Competition,Combination
opp_612_ro.wav,431,6.717471183,8.037318136,1.319846953,164.4042969,1971.679688,Roar,Competition,Single
opp_713_ro.wav,1022,1.547887142,2.217294036,0.669406894,164.4775391,1897.680664,Roar,Nursing,Single
opp_861_ro1.wav,1253,0.003129922,0.344753804,0.341623882,164.7705078,1958.349609,Roar,Competition,Single
opp_603_ro.wav,1231,1.772292515,2.730738009,0.958445494,165.4052734,1957.641602,Roar,Nursing,Single
opp_435_ro.wav,362,2.877495311,3.7781647,0.900669389,166.1621094,1974.780273,Roar,Competition,Combination
opp_497_ro.wav,265,5.973840065,7.864834209,1.890994144,166.4306641,1999.99,Roar,Competition,Combination
opp_448_ro.wav,355,2.700445166,5.102602745,2.402157579,166.6748047,1967.749023,Roar,Competition,Single
opp_620_ro.wav,261,5.127050461,7.270789297,2.143738836,166.7724609,1994.042969,Roar,Logistics,Combination
opp_497_ro.wav,263,2.269154127,4.681939126,2.412784999,167.0654297,1989.941406,Roar,Competition,Combination
opp_821_ro.wav,560,1.595237944,3.284900759,1.689662815,167.1386719,1970.385742,Roar,Separation,Combination
opp_677_ro.wav,36,1.147085456,1.663435737,0.516350281,167.8222656,1931.420898,Roar,Competition,Combination
opp_739_ro1.wav,566,0.006473299,0.390878373,0.384405074,168.1884766,1988.378906,Roar,Competition,Single
opp_437_ro.wav,571,2.317253239,4.052368065,1.735114826,168.9941406,1965.649414,Roar,Unknown,Single
opp_416_ru3.wav,465,6.483912607,6.980470454,0.496557847,169.3115234,1927.026367,Roar,Separation,Combination
opp_605_ro.wav,813,2.73846346,3.297895972,0.559432512,169.8974609,1960.107422,Roar,Competition,Combination
opp_523_ro3.wav,952,2.37488805,4.580192696,2.205304646,172.4121094,1975.097656,Roar,Separation,Combination
opp_365_trumpet.wav,1101,0.018447947,0.803141639,0.784693692,48.73046875,1971.850586,Trumpet,Unknown,Single
opp_840_trumpet1.wav,178,2.0509007,2.824637465,0.773736765,87.08496094,1971.75293,Trumpet,Anti-Predator,Single
opp_475_ro.wav,698,3.007113336,4.605419617,1.598306281,173.6328125,1883.007813,Roar,Sexual,Combination
opp_646_ro.wav,1018,2.022974448,3.947521634,1.924547186,174.9755859,1990.820313,Roar,Competition,Combination
opp_474_ro.wav,114,2.501802365,4.724139223,2.222336858,175.1220703,1869.750977,Roar,Competition,Combination
opp_592_ro.wav,1004,1.781781566,3.306574269,1.524792703,176.1230469,1965.161133,Roar,Competition,Combination
opp_829_ro.wav,20,4.570502846,5.333507099,0.763004253,176.7822266,1923.291016,Roar,Competition,Combination
opp_724_ro.wav,491,1.444597633,2.7585319,1.313934267,176.8066406,1975.976563,Roar,Competition,Combination
opp_466_ro1.wav,1028,0.007258183,0.72686067,0.719602487,177.7587891,1967.944336,Roar,Competition,Combination
opp_673_ro.wav,529,1.869108753,5.953558207,4.084449454,178.0029297,1984.472656,Roar,Competition,Single
opp_646_ro.wav,1019,5.354746185,5.842112696,0.487366511,178.2958984,1966.552734,Roar,Competition,Combination
opp_879_trumpet.wav,360,2.877885264,4.047679266,1.169794002,57.20214844,1970.532227,Trumpet,Anti-Predator,Single
opp_729_ro.wav,987,1.714748612,2.640460083,0.925711471,178.3447266,1973.266602,Roar,Competition,Combination
opp_739_ro.wav,1185,3.253580168,4.729972118,1.47639195,178.7841797,1971.118164,Roar,Competition,Combination
opp_849_ro1.wav,743,1.472167695,3.658195728,2.186028033,178.90625,1971.923828,Roar,Competition,Single
opp_849_ro.wav,854,3.461910364,4.754250174,1.29233981,179.2724609,1953.540039,Roar,Competition,Single
opp_631_ru.wav,509,1.395569423,3.176536661,1.780967238,179.5898438,1962.036133,Roar,Unknown,Combination
opp_616_ro1.wav,156,2.816063448,4.095543824,1.279480376,180.0537109,1987.060547,Roar,Separation,Combination
opp_441_ro.wav,937,2.149235623,2.638275385,0.489039762,180.5175781,1888.574219,Roar,Competition,Combination
opp_407_ro1.wav,780,1.792824867,4.632443174,2.839618307,182.2265625,1948.242188,Roar,Competition,Single
opp_611_ro.wav,1250,2.090407566,4.477268672,2.386861106,182.4462891,1979.907227,Roar,Nursing,Combination
opp_783_ro.wav,1102,2.124107409,2.890816043,0.766708634,182.4462891,1985.180664,Roar,Competition,Combination
opp_714_ro.wav,29,2.305607908,3.879660353,1.574052445,182.4707031,1968.139648,Roar,Competition,Combination
opp_510_ro.wav,1067,2.539811233,4.24207539,1.702264157,182.7148438,1998.828125,Roar,Separation,Combination
opp_769_ru.wav,1218,0,0.452419171,0.452419171,183.4960938,1936.938477,Roar,Unknown,Combination
opp_387_ro.wav,500,3.958090142,4.99933641,1.041246268,183.6425781,1979.956055,Roar,Separation,Combination
opp_409_ro.wav,103,3.862848142,6.090151817,2.227303675,183.8867188,1750.244141,Roar,Nursing,Combination
opp_849_ro.wav,853,1.355904631,2.710034517,1.354129886,185.2783203,1947.216797,Roar,Competition,Single
opp_525_ro.wav,599,2.646035065,4.377543884,1.731508819,186.5722656,1946.313477,Roar,Separation,Combination
opp_415_ro.wav,177,7.510205154,8.349586761,0.839381607,186.8652344,1979.711914,Roar,Competition,Single
opp_773_ro.wav,527,2.031639772,3.45307119,1.421431418,187.2070313,1987.597656,Roar,Competition,Combination
opp_720_trumpet.wav,238,1.485348133,2.618896522,1.133548389,13.91601563,1967.773438,Trumpet,Competition,Single
opp_503_ro.wav,386,2.281244915,4.167182358,1.885937443,187.5244141,1955.419922,Roar,Competition,Combination
opp_805_ro2.wav,960,1.713597452,3.991973068,2.278375616,188.4521484,1991.821289,Roar,Competition,Combination
opp_864_ro.wav,410,2.382197308,4.91081207,2.528614762,188.5742188,1956.567383,Roar,Competition,Combination
opp_569_1.wav,266,2.452301766,5.86324485,3.410943084,189.5996094,1974.707031,Roar,Unknown,Single
opp_687_ro.wav,912,2.858153202,6.351782788,3.493629586,189.7460938,1958.569336,Roar,Competition,Combination
opp_751_ro.wav,279,1.476754274,3.083822233,1.607067959,190.234375,1967.211914,Roar,Competition,Combination
opp_416_trumpet.wav,778,2.040586806,2.810838427,0.770251621,101.3427734,1967.260742,Trumpet,Separation,Single
opp_626_ro.wav,539,1.523744733,2.617856472,1.094111739,190.6494141,1972.77832,Roar,Competition,Single
opp_883_ro.wav,120,1.518977321,2.191400028,0.672422707,190.7470703,1999.99,Roar,Competition,Combination
opp_443_ro1.wav,648,2.59030686,3.447281361,0.856974501,190.7958984,1986.303711,Roar,Nursing,Combination
opp_487_ro.wav,1,3.770241313,5.917170211,2.146928898,190.8300781,1946.035156,Roar,Competition,Combination
opp_458_ro.wav,591,2.4268233,3.891346738,1.464523438,190.9179688,1973.071289,Roar,Competition,Combination
opp_824_ro3.wav,286,5.166435288,7.205194282,2.038758994,191.6748047,1945.581055,Roar,Separation,Combination
opp_389_ro.wav,423,2.289058726,2.849659807,0.560601081,191.9189453,1941.699219,Roar,Competition,Single
opp_584_ru1.wav,992,0.016955395,1.320090538,1.303135143,192.6757813,1933.691406,Roar,Separation,Combination
opp_659_trumpet.wav,1055,1.425623941,2.640117393,1.214493452,62.25585938,1965.893555,Trumpet,Anti-Predator,Single
opp_610_ro.wav,525,2.857778496,4.709396786,1.85161829,193.1640625,1977.124023,Roar,Competition,Single
opp_468_ro.wav,181,1.178774087,2.876267836,1.697493749,193.1884766,1884.155273,Roar,Competition,Single
opp_416_ro.wav,711,2.55822668,4.582172992,2.023946312,193.5302734,1954.589844,Roar,Affiliation,Combination
opp_466_ro.wav,88,2.418017241,3.864827864,1.446810623,193.7988281,1970.605469,Roar,Competition,Combination
opp_438_trumpet.wav,800,2.462310225,3.135072837,0.672762612,123.2421875,1965.283203,Trumpet,Competition,Single
opp_644_ro.wav,1191,3.699949782,4.841047866,1.141098084,193.8476563,1942.749023,Roar,Competition,Combination
opp_366_ro.wav,573,3.482343207,5.296193952,1.813850745,194.4580078,1976.391602,Roar,Competition,Combination
opp_603_ro1.wav,1085,1.884103383,2.862261725,0.978158342,194.6533203,1979.980469,Roar,Nursing,Combination
opp_463_ro.wav,1136,1.213584388,2.824402188,1.6108178,195.9228516,1971.606445,Roar,Competition,Single
opp_758_ru3.wav,1041,6.88090527,8.932449559,2.051544289,196.6064453,1988.549805,Roar,Separation,Combination
opp_329_ro.wav,76,1.615771134,3.615636891,1.999865757,196.9482422,1985.546875,Roar,Competition,Combination
opp_356_ro.wav,196,3.055830442,5.122341423,2.066510981,197.8759766,1983.544922,Roar,Competition,Combination
opp_590_ro.wav,1192,3.47203455,4.468416565,0.996382015,199.2919922,1999.99,Roar,Separation,Combination
opp_638_ro.wav,551,3.001224321,4.348925088,1.347700767,199.9023438,1987.011719,Roar,Competition,Combination
opp_781_ro.wav,1156,3.018503357,5.331689266,2.313185909,200.1220703,1982.763672,Roar,Competition,Combination
opp_608_ro.wav,316,2.408455752,4.846466428,2.438010676,200.3662109,1990.380859,Roar,Separation,Combination
opp_480_trumpet2.wav,1046,1.026121401,1.872457904,0.846336503,74.97558594,1963.94043,Trumpet,Competition,Single
opp_794_trumpet.wav,1195,1.226503752,1.984784543,0.758280791,300.1464844,1963.745117,Trumpet,Anti-Predator,Single
opp_359_ro.wav,702,1.259117071,1.76458378,0.505466709,201.1474609,1970.336914,Roar,Nursing,Single
opp_715_trumpet1.wav,321,1.348797154,2.033604701,0.684807547,47.82714844,1963.574219,Trumpet,Separation,Single
opp_846_ro.wav,11,2.303732657,3.74198617,1.438253513,201.171875,1975.048828,Roar,Competition,Single
opp_367_ro.wav,1158,3.91694231,5.049225092,1.132282782,201.4648438,1972.338867,Roar,Competition,Combination
